ticketAssignmentTracking	assignedTime	datetime	8	23	3	1	0	3
ticketAssignmentTracking	isRead	bit	1	1	0	0	0	4
ticketAssignmentTracking	readTime	datetime	8	23	3	1	0	5
ticketAssignmentTracking	creationTime	datetime	8	23	3	0	0	6
ticketTracker	idTicket	int	4	10	0	0	0	1
ticketTracker	idPerson	int	4	10	0	1	0	2
ticketTracker	creationTime	datetime	8	23	3	1	0	3
validationRules	moduleKey	varchar	255	0	0	0	0	1
validationRules	code	int	4	10	0	0	0	2
validationRules	descriptionES	varchar	500	0	0	0	0	3
validationRules	descriptionEN	varchar	500	0	0	0	0	4
validationRules	isActive	bit	1	1	0	1	0	5
vicionario	idVicionario	int	4	10	0	0	1	1
vicionario	idPerson	int	4	10	0	0	0	2
vicionario	kycApproved	bit	1	1	0	1	0	3
vicionario	timeKycApproved	datetime	8	23	3	1	0	4
vicionario	idStatus	int	4	10	0	1	0	5
vicionario	creationTime	datetime	8	23	3	1	0	6
vicionario	invitationLink	varchar	255	0	0	1	0	7
vicionario	idVicionarioParent	int	4	10	0	1	0	8
vicionario	idVicionarioLeft	int	4	10	0	1	0	9
vicionario	idVicionarioRight	int	4	10	0	1	0	10
vicionario	idRank	int	4	10	0	1	0	11
vicionario	volumeLeft	int	4	10	0	1	0	12
vicionario	volumeRight	int	4	10	0	1	0	13
vicionario	totalPointsLeft	int	4	10	0	1	0	14
vicionario	totalPointsRight	int	4	10	0	1	0	15
vicionario	carryLeft	decimal	9	16	2	1	0	16
vicionario	carryRight	decimal	9	16	2	1	0	17
vicionario	idSponsor	int	4	10	0	1	0	18
vicionario	currentPointsLeft	int	4	10	0	1	0	19
vicionario	currentPointsRight	int	4	10	0	1	0	20
vicionario	directLeft	varchar	-1	0	0	1	0	21
vicionario	directRight	varchar	-1	0	0	1	0	22
vicionario	vicionarioAncestors	varchar	-1	0	0	1	0	23
vicionario	distanceSponsor	int	4	10	0	1	0	24
vicionario	level	int	4	10	0	1	0	25
vicionario	sponsorshipline	varchar	-1	0	0	1	0	26
vicionarioAddress	idAddress	int	4	10	0	0	1	1
vicionarioAddress	addressLine1	varchar	2000	0	0	0	0	2
vicionarioAddress	addressLine2	varchar	2000	0	0	1	0	3
vicionarioAddress	zipCode	varchar	50	0	0	0	0	4
vicionarioAddress	city	varchar	500	0	0	0	0	5
vicionarioAddress	stateProvince	varchar	500	0	0	1	0	6
vicionarioAddress	idCountry	int	4	10	0	0	0	7
